map,/mæp/,n.地图,vt.绘制地图；计划,,,
marble,/ˈmɑːrbl/,n.大理石；弹子，弹珠,vt.使有大理石的花纹,,,
march,/mɑːrtʃ/,n.行军；行进；游行示威；稳步前进；进行曲,v.行进；前进；进发；使同行；游行示威,March,n.三月,
margin,/ˈmɑːrdʒən/,n.边缘；余地；幅度；利润；差额；页边空白；定金；【商】原价和卖价之差,vt.加边于；为…付保证金,,,
marine,/məˈriːn/,adj.海的；海事的；海生的；航海的,n.海运业；船舶；水兵,,,
mark,/mɑːrk/,n.记号；痕迹；分数；商标,v.弄污；打分；留意；做标记,,,
market,/ˈmɑːrkɪt/,n.市场；集市,v.销售；推销；买卖,,,
marking,/ˈmɑːrkɪŋ/,n.斑纹；标志；打分；（足球赛等的）盯人,动词mark的现在分词.,,,
marquis,/ˈmɑːrkwɪs/,n.侯爵,#NAME?,,,
marriage,/ˈmærɪdʒ/,n.结婚；婚姻；紧密结合,,,,
married,/ˈmærid/,adj.已婚的；婚姻的；密切结合的,n.已婚者,,,
marry,/ˈmæri/,v.娶；结婚；嫁；结合,,,,
Mars,/mɑːrz/,n.火星；[罗神]战神,,,,
marvelous,/'mɑːvələs/,adj.令人惊异的；非凡的,=<英>marvellous,,,
Marxist,/ˈmɑːksɪst/,adj.马克思主义的,n.马克思主义者,,,
mask,/mæsk/,n.伪装；面罩；面具；[计算机]掩码,v.掩饰；戴面具；遮盖,,,
mass,/mæs/,n.大量；块；众多,adj.大规模的；群众的,v.集中,Mass.,n.弥撒曲；弥撒
master,/ˈmæstər/,n.主人；硕士；专家,vt.控制；精通,adj.主要的；主人的；精通的,,
masterpiece,/ˈmæstərpiːs/,n.杰作,,,,
mat,/mæt/,n.垫子；席子,v.编织；集结；铺席于 ... 上,,,
matador,/ˈmætədɔːr/,n.斗牛士,,,,
match,/mætʃ/,n.对手；火柴；比赛；配偶；般配的人,v.相配；和...相配；相一致；较量,,,
mate,/meɪt/,n.配偶；伙伴；同事,vt.使 ... 配对；使 ... 一致,vi.交配,,
material,/məˈtɪriəl/,n.材料；原料；素材；资料；题材；物质,adj.物质的；重要的；关键的；肉体上的；实质性的,,,
materialism,/məˈtɪriəlɪzəm/,n.唯物主义；唯物论；实利主义,,,,
mathematical,/ˌmæθəˈmætɪkl/,adj.数学的；精确的；可能性极小的,,,,
mathematics,/ˌmæθəˈmætɪks/,n.数学,,,,
maths,/mæθs/,n.数学,=mathematics（英）.,,,
matter,/ˈmætər/,n.事情；事态；问题；关于...的事情；物质；重要性,v.有关系；要紧,,,
mattress,/ˈmætrəs/,n.床垫,,,,
mature,/məˈtʃʊr/,adj.成熟的；(保单）到期的；考虑周到的,v.成熟；长成,,,
maximum,/ˈmæksɪməm/,n.最大量；最大限度；最高点,adj.最高的；最大极限的,,,
may,/meɪ/,aux.可以，能够；可能，也许；祝，愿；会，能,n.[大写] 五月,,,
maybe,/ˈmeɪbi/,adv.或许；也许；可能,,,,
mayor,/ˈmeɪər/,n.市长,,,,
me,/mi:/,pron.我(宾格),,,,
meadow,/ˈmedoʊ/,n.草地；牧场,,,,
meal,/miːl/,n.一餐；膳食,n.粗碾的谷物,,,
mean,/miːn/,v.意思是；打算；导致；意味,adj.低劣的；刻薄的；卑鄙的；出色的；吝啬的；平均的；中等的,n.平均值；平均数；中间；中庸,,
meaning,/ˈmiːnɪŋ/,n.意义；含义；重要性；价值,adj.意味深长的,,,
means,/miːnz/,n.方法；手段；收入；财产,v.意思是，意味（动词mean的第三人称单数）,,,
meantime,/ˈmiːntaɪm/,adv.与此同时,n.同时；其间,,,
meanwhile,/ˈmiːnwaɪl/,adv.其间；同时,,,,
measurable,/ˈmeʒərəbl/,adj.可测量的；重要的；可预见的；可察觉的,,,,
measure,/ˈmeʒər/,n.措施；量度；尺寸；程度；办法,v.测量；比较；给予；权衡,,,
measurement,/ˈmeʒərmənt/,n.测量，测量法；尺寸，尺码；大小；衡量；<口>三围,,,,
meat,/miːt/,n.肉；主要或重要部分,,,,
mechanic,/məˈkænɪk/,n.技工；机修工,adj.手工的；（使用）机械的,,,
mechanical,/məˈkænɪkl/,adj.机械的；力学的；呆板的,,,,
mechanically,/məˈkænɪkli/,adv.机械地；呆板地；无意识地,,,,
mechanics,/mə'kænɪks/,n.力学；机械学；(技术的；操作的)过程；手法,,,,
medal,/ˈmedl/,n.奖章；勋章；纪念章,vi.获得奖章,,,
medical,/ˈmedɪkl/,adj.医疗的；医学的；医药的；内科的,,,,
medicine,/ˈmedsn/,n.药；医学,,,,
Mediterranean,/ˌmedɪtəˈreɪniən/,adj.地中海的,n.地中海,,,
medium,/ˈmiːdiəm/,adj.中等的；适中的,n.手段；媒介；媒体,,,
medusa,/mə'djuːsə/,n.水母,Medusa.,n.美杜莎(古希腊神话中3位蛇发女怪之一),,
meet,/miːt/,v.遇见；满足,n.运动会；集会,adj.合适的,,
meeting,/ˈmiːtɪŋ/,n.会议；集会；汇合,动词meet的现在分词.,,,
melon,/ˈmelən/,n.甜瓜,,,,
melt,/melt/,vi.融化；熔化；消散,vt.使融化；使熔化；使消散,n.熔化物；融化；熔解,,
member,/ˈmembər/,n.成员；会员；部分,,,,
memorial,/məˈmɔːriəl/,n.纪念碑；纪念物；纪念仪式,adj.纪念的；追悼的,,,
memory,/ˈmeməri/,n.记忆力；回忆；记忆；[计]存储,,,,
mend,/mend/,vt.修理；修补；改进,vi.改过自新；改进；痊愈,n.修补；改进；修补处,,
mental,/ˈmentl/,adj.思想的；心理的；精神的；脑力的,n.精神病患者,,,
mentally,/ˈmentəli/,adv.精神上；智力上；心理上,,,,
mention,/ˈmenʃn/,vt.提到；说起,n.提及；说起,,,
menu,/ˈmenjuː/,n.菜单,,,,
merchant,/ˈmɜːrtʃənt/,n.商人；店主；专家,adj.商业的；商船的,n.（班轮提单）货方；签约方,,
Mercury,/ˈmɜːrkjəri/,n.水银；水星；精神,,,,
mercy,/ˈmɜːrsi/,n.仁慈；怜悯；恩惠；宽恕,,,,
mere,/mɪr/,adj.仅仅的；纯粹的,,,,
merely,/ˈmɪrli/,adv.仅仅；只不过,,,,
merit,/ˈmerɪt/,n.优点；功绩；价值,v.值得；应得,,,
merry,/ˈmeri/,adj.愉快的；欢乐的；<口>微醉的,,,,
mess,/mes/,n.混乱；混杂；脏乱；一份食品；粪便；（军队的）食堂,v.弄糟；弄乱；妨碍,,,
message,/ˈmesɪdʒ/,n.消息；信息；要点；寓意,v.传递信息；通讯,,,
messenger,/ˈmesɪndʒər/,n.报信者；先兆,,,,
metal,/ˈmetl/,n.金属；合金；玻璃液,vt.(以金属)覆盖、装配,,,
mete,/miːt/,vt.量；测量；分配,n.边界；界石,,,
meter,/ˈmiːtər/,n.公尺；米,n.计量器；计时器,vt.(用仪表)测量,,
method,/ˈmeθəd/,n.方法；条理,n.类函数；类成员函数（计算机）,,,
metre,/ˈmiːtər/,n.米；公尺；计量器,n.（诗的）韵律；格律,=meter(美).,,
metric,/ˈmetrɪk/,adj.公制的；米制的；十进制的,n.标准；度量,,,
Miami,/maɪˈæmi/,n.迈阿密(美国城市名),,,,
microcomputer,/ˈmaɪkroʊkəmpjuːtər/,n.微型计算机,,,,
microphone,/ˈmaɪkrəfoʊn/,n.麦克风；扩音器,,,,
microscope,/ˈmaɪkrəskoʊp/,n.显微镜,,,,
microscopic,/ˌmaɪkrəˈskɑːpɪk/,adj.显微镜的；极小的；微观的,,,,
midday,/ˌmɪdˈdeɪ/,n.正午；中午,,,,
middle,/ˈmɪdl/,adj.中等的；中间的；中期的,n.中间,vt.放在中间；把 ... 对折,,
midnight,/ˈmɪdnaɪt/,n.午夜；漆黑,,,,
midst,/mɪdst/,n.中间；当中,prep.在 ... 当中(=amidst),,,
might,/maɪt/,aux.可能；也许；may的过去式,n.威力；力量,,,
mighty,/ˈmaɪti/,adj.强大的；巨大的,adv.很；极其,,,
mild,/maɪld/,adj.温和的；柔和的；宽大的；清淡的,,,,
mildly,/ˈmaɪldli/,adv.柔和地；和善地；谨慎地,,,,
mile,/maɪl/,n.英里；海里；一英里赛跑,,,,
milestone,/ˈmaɪlstoʊn/,n.里程碑,,,,
military,/ˈmɪləteri/,adj.军事的,n.军队,,,
milk,/mɪlk/,n.奶；牛奶；乳汁,v.挤乳；产乳；榨取,,,
mill,/mɪl/,n.磨坊；工厂；磨粉机,v.碾碎；磨；（使）乱转,,,
millimetre,/ˈmɪlimiːtər/,n.毫米,=millimeter(美).,,,
million,/ˈmɪljən/,n.百万；群众,adj.无数的；百万的,,,
milometer,/maɪˈlɑːmɪtər/,n.计程表,=odometer（美）.,,,
mind,/maɪnd/,n.头脑；精神；心；想法；意见；心思；注意力；有才智的人；记忆；心情；理智；[宗]追思弥撒；上帝,v.留心；注意；专心于；介意；照顾,,,
mine,/maɪn/,pron.我的,n.矿；地雷；矿藏,v.采矿；用地雷炸,,
miner,/ˈmaɪnər/,n.矿工,,,,
mineral,/ˈmɪnərəl/,n.矿物(石）；矿物质,,,,
miniature,/ˈmɪnətʃər/,adj.小型的；小规模的,n.缩图；小画像；小模型,,,
minimum,/ˈmɪnɪməm/,adj.最少的；最低程度的,n.最低限度；最小量,,,
minister,/ˈmɪnɪstər/,n.外交使节；部长；大臣；牧师,v.照顾；给予帮助,,,
ministry,/ˈmɪnɪstri/,n.(政府的)部；内阁；(全体)牧师,,,,
minor,/ˈmaɪnər/,adj.轻微的；较小的；次要的,n.未成年人；辅修科目；[音]小调,v.辅修,,
minority,/maɪˈnɔːrəti/,n.少数；少数民族；未成年,,,,
minus,/ˈmaɪnəs/,adj.负的；减的,n.减号；负数；缺点,prep.减去,,
minute,/ˈmɪnɪt/,n.分钟；片刻；备忘；会议记录,adj.微小的；仔细的,vt.记录,,
miracle,/ˈmɪrəkl/,n.奇迹,,,,
miraculously,/mɪˈrækjələsli/,adv.奇迹般地,,,,
mirror,/ˈmɪrər/,n.镜子；反映,vt.反映；反射,,,
mirth,/mɜːrθ/,n.欢乐；欢笑,,,,
miserable,/ˈmɪzrəbl/,adj.痛苦的；悲惨的；贫乏的；狼狈的,,,,
misery,/ˈmɪzəri/,n.痛苦；悲惨的境遇；苦难,,,,
misfortune,/ˌmɪsˈfɔːrtʃuːn/,n.不幸；灾祸,,,,
mislead,/ˌmɪsˈliːd/,vt.误导；使产生错误印象；欺骗；使误入歧途,,,,
miss,/mɪs/,n.[M-]小姐,vt.想念,vt.错过；漏掉,,
missile,/ˈmɪsl/,n.导弹；投射物,,,,
missing,/ˈmɪsɪŋ/,adj.失踪的；失去的；漏掉的,动词miss的现在分词形式.,,,
mission,/ˈmɪʃn/,n.使命；代表团；任务；布道,,,,
mist,/mɪst/,n.雾；迷蒙；朦胧不清,vt.使…模糊；蒙上雾,vi.使模糊；下雾,,
mistake,/mɪˈsteɪk/,n.错误；误会；过失,v.误解；弄错,,,
mistaken,/mɪˈsteɪkən/,adj.犯错的；错误的,动词mistake的过去分词.,,,
mister,/ˈmɪstər/,n.先生,v.称…先生,,,
mistress,/ˈmɪstrəs/,n.主妇；女主人；情妇,,,,
misunderstand,/ˌmɪsʌndərˈstænd/,v.误解；误会；不了解,,,,
mix,/mɪks/,v.混合；掺入；合成；联系；融合；介入,n.混合(物)；融合,,,
mixture,/ˈmɪkstʃər/,n.混合；混合物,,,,
moan,/moʊn/,n.呻吟声；抱怨声,vt.抱怨；呻吟,vi.呻吟；抱怨,,
mobile,/ˈmoʊbl/,adj.移动的；易变的；活动的,n.<美>汽车；可动雕塑；悬挂饰物；活动物体,,,
mode,/moʊd/,n.方式；模式；样式；风格,,,,
model,/ˈmɑːdl/,n.模范；模特儿；模型,adj.模范的；作模型用的,v.做模型；模仿；塑造,,
moderate,/ˈmɑːdərət/,adj.适度的；温和的；稳健的；中等的,v.节制；使 ... 稳定，使 ... 缓和,n.稳健的人,,
modern,/ˈmɑːdərn/,adj.现代的；时髦的,n.现代人；时尚人士,,,
modest,/ˈmɑːdɪst/,adj.谦虚的；适度的；端庄的；有节制的,,,,
modify,/ˈmɑːdɪfaɪ/,v.修改；更改；缓和；修饰,,,,
moist,/mɔɪst/,adj.潮湿的；湿润的；[医]湿性的,,,,
moisture,/ˈmɔɪstʃər/,n.水分；潮气；湿度,,,,
molecule,/ˈmɑːlɪkjuːl/,n.分子；微粒,,,,
moment,/ˈmoʊmənt/,n.片刻；瞬间；力矩；非常重要的时机；准确时刻,,,,
monastery,/ˈmɑːnəsteri/,n.修道院；寺院,,,,
Monday,/ˈmʌndeɪ/,n.星期一,,,,
money,/ˈmʌni/,n.财产；钱；货币,,,,
money-box,/'mʌnɪ bɒks/,n.储蓄箱,,,,
monitor,/ˈmɑːnɪtər/,v.监视；监督；监听,n.班长；监视器；监听员；[计算机]显示器,,,
monk,/mʌŋk/,n.僧侣；修道士,,,,
monkey,/ˈmʌŋki/,n.猴子；猴一样的人,v.嘲弄；胡闹；模仿,,,
monotonous,/məˈnɑːtənəs/,adj.单调的,,,,
monster,/ˈmɑːnstər/,n.怪物；恶人；巨物,adj.巨大的；庞大的,,,
monstrous,/ˈmɑːnstrəs/,adj.怪异的；畸形的；巨大的,,,,
month,/mʌnθ/,n.月，月份,,,,
monthly,/ˈmʌnθli/,adj.每月的；一个月有效的；每月发生的,adv.每月；按月,n.月刊,n.(复数）monthlies:月经,
monument,/ˈmɑːnjumənt/,n.纪念碑；历史遗迹；不朽作品,,,,
mood,/muːd/,n.心情；情绪；气氛,,,,
moon,/muːn/,n.月亮；月球,v.闲逛；虚度；露光臀示人,,,
moonlight,/ˈmuːnlaɪt/,n.月光,v.兼职,adj.夜间的,,
moor,/mʊr/,n.荒野；旷野,Moor: 摩尔人.,v.系住；停泊,,
moral,/ˈmɔːrəl/,adj.道德的；精神上的,n.寓意；道德；品行；伦理,,,
more,/mɔːr/,pron.更多的；另外的；更大的,adv.更多；再；另外；进一步,,,
moreover,/mɔːrˈoʊvər/,adv.此外；而且,,,,
morning,/ˈmɔːrnɪŋ/,n.早晨；上午；开端,,,,
mortal,/ˈmɔːrtl/,adj.致命的；终有一死的；不共戴天的；极度的,n.凡人,,,
mortally,/ˈmɔːrtəli/,adv.致命地,,,,
mosquito,/məˈskiːtoʊ/,n.蚊子,,,,
most,/moʊst/,adj.最多的；大多数的,adv.最；最多；极其,pron.大多数；大部分,n.最多,
mostly,/ˈmoʊstli/,adv.主要地；通常,,,,
moth,/mɔːθ/,n.蠹；蛾,,,,
mother,/ˈmʌðər/,n.母亲；妈妈,adj.母亲的；母体的；本源的,vt.生育；像母亲一样关爱,,
motion,/ˈmoʊʃn/,n.移动；动作；打手势；示意；提议；大便,v.示意；运动；向 ... 打手势,,,
motionless,/ˈmoʊʃnləs/,adj.不动的；静止的,,,,
motivate,/ˈmoʊtɪveɪt/,vt.激发(兴趣或欲望)；给与动机,,,,
motive,/ˈmoʊtɪv/,n.动机；目的；主题,adj.发动的；运动的；动机的,vt.促使,,
motor,/ˈmoʊtər/,n.马达；发动机；机动车,adj.机动的；汽车的；运动神经的,,,
mould,/moʊld/,n.形状；模子；气质；霉菌；土,v.模压；塑造；长霉,,,
mount,/maʊnt/,v.登上；爬上；装上；上升,n.底板；爬上；支架；乘用马,n.山；峰,,
mountain,/ˈmaʊntən/,n.大量；山；山脉；高山,,,,
mourn,/mɔːrn/,v.哀悼；忧伤；服丧,,,,
mournful,/ˈmɔːrnfl/,adj.悲恸的；悲哀的；令人惋惜的,,,,
mouse,/maʊs/,n.老鼠；胆小如鼠的人；鼠标,v.捕鼠；仔细搜寻；移动鼠标至...之上,,,
mouth,/maʊθ/,n.嘴；口；开口；河口,v.不出声说；装腔作势地说；喃喃地说,,,
mouthful,/ˈmaʊθfʊl/,n.一口；又长又拗口的词,,,,
move,/muːv/,n.移动；步骤；迁居；动作,vt.推动；使移动；使 ... 感动；提议,vi.移动；搬家；采取行动,,
movement,/ˈmuːvmənt/,n.活动；运动；动作；[音]乐章,,,,
movie,/ˈmuːvi/,n.电影,,,,
mow,/moʊ/,v.割（草、麦等）；刈；扫射；扮鬼脸,n.草堆；谷物堆；鬼脸,,,
much,/mʌtʃ/,adj.许多的,adv.很；非常；几乎,n.许多,,
much-travelled,/'mʌtʃtr'ævld/,adj.周游列国的；到过很多国家旅行的,,,,
mud,/mʌd/,n.泥；泥浆；诽谤,vt.弄脏；抹泥,,,
muddy,/ˈmʌdi/,adj.泥泞的；浑浊的；糊涂的,v.使沾上烂泥；使 ... 混浊；使迷惑,,,
muffle,/ˈmʌfl/,v.围裹；抑制；发低沉的声音,,,,
muffled,/ˈmʌfld/,adj.(指声音)听不清的；低沉的,动词muffle的过去式和过去分词形式.,,,
muffler,/ˈmʌflər/,n.围巾；头巾；厚手套；消声器,,,,
mug,/mʌɡ/,n.脸；杯；一杯的量；恶棍,v.打劫；突击学习,,,
multiple,/ˈmʌltɪpl/,adj.多种多样的；许多的,n.倍数；并联,,,
multiply,/ˈmʌltɪplaɪ/,vt.乘；增加,vi.做乘法；繁衍,adv.多样地；多重地,,
mumble,/ˈmʌmbl/,v.喃喃而语；咕哝,n.喃喃而语；咕哝,,,
mummy,/ˈmʌmi/,n.木乃伊,n.妈妈（=mommy<美>）,,,
murder,/ˈmɜːrdər/,n.谋杀；谋杀案；<俚>要命的事,vt.谋杀；糟蹋；损坏,vi.谋杀,,
murderer,/ˈmɜːrdərər/,n.杀人犯；凶手,,,,
muscle,/ˈmʌsl/,n.肌肉,v.硬挤；变硬实,,,
museum,/mjuˈziːəm/,n.博物馆；展览馆,,,,
mushroom,/ˈmʌʃrʊm/,n.蘑菇；菌菇状物；暴发户,vi.采蘑菇；雨后春笋般涌现；迅速增加,,,
music,/ˈmjuːzɪk/,n.音乐；美妙的声音；乐谱,,,,
musical,/ˈmjuːzɪkl/,adj.音乐的；喜欢音乐的；悦耳的,n.音乐片,,,
musician,/mjuˈzɪʃn/,n.音乐家,,,,
must,/məst/,aux.必须；应当；很可能,n.必须做的事；未发酵的葡萄汁；发霉,,,
muster,/ˈmʌstər/,v.集合；鼓起,n.集合；检阅；集合人员；点名册,,,
musty,/ˈmʌsti/,adj.发霉的；霉臭的；落伍的,,,,
mute,/mjuːt/,n.哑子；弱音器；默音字母,adj.哑的；沉默的；无声的,vt.减音；减弱,vi.(鸟)排泄,
mutter,/ˈmʌtər/,v.咕哝；抱怨；低语,n.嘟哝；抱怨；低语,,,
mutton,/ˈmʌtn/,n.羊肉,,,,
mutual,/ˈmjuːtʃuəl/,adj.共同的；相互的,,,,
my,/maɪ/,adj.我的（I的所有格形式）,int.哎呦（用于表示惊讶的感叹词）,,,
myself,/maɪˈself/,pron.我自己,,,,
mysterious,/mɪˈstɪriəs/,adj.神秘的；不可思议的,,,,
mysteriously,/mɪˈstɪəriəsli/,adv.神秘地；故弄玄虚地,,,,
mystery,/ˈmɪstri/,n.谜，神秘；奥秘；秘密；神秘的人或事物；推理小说（戏剧）,,,,
myth,/mɪθ/,n.神话；虚构的故事,,,,
n,/en/,n.字母n,,,,
nag,/næɡ/,vt.不断唠叨；指责；困扰，使…烦恼,n.小马；驽马；竞赛马,,,
nail,/neɪl/,n.钉子；指甲；爪,vt.钉；抓住；使固定,,,
naive,/naɪˈiːv/,adj.天真的；幼稚的,,,,
naked,/ˈneɪkɪd/,adj.裸体的；无掩饰的；明白的；无覆盖的,,,,
name,/neɪm/,n.名称；姓名；名义；名誉；名人,v.命名；取名；说出( ... 的名字),adj.著名的,,
namely,/ˈneɪmli/,adv.即；也就是,,,,
nap,/næp/,n.小睡；绒毛；纳普牌,vi.打盹；疏忽,,,
narrow,/ˈnæroʊ/,adj.有限的；狭窄的；精密的；度量小的,n.海峡；隘路；狭窄部份,v.变窄,,
narrowly,/ˈnæroʊli/,adv.勉强地；狭窄地；严密地,,,,
NASA,/ˈnæsə/,abbr.美国国家航空和航天管理局(=National Aeronautics and Space Administration),,,,
nasty,/ˈnæsti/,adj.下流的；严重的；令人不快的；难懂的；危害的,,,,
nation,/ˈneɪʃn/,n.国家；民族,,,,
national,/ˈnæʃnəl/,adj.民族的；国家的；全国性的；国立的；国有的,n.国民,（复）nationals: 全国性比赛.,,
nationality,/ˌnæʃəˈnæləti/,n.国籍；民族,,,,
native,/ˈneɪtɪv/,adj.本国的；本土的；当地的,n.土著；本地人；本国人,,,
natural,/ˈnætʃrəl/,adj.自然的；天然的；私生的,,,,
naturally,/ˈnætʃrəli/,adv.自然地；天生地,,,,
nature,/ˈneɪtʃər/,n.自然界；性质；自然；自然状态；本性；类型,,,,
naughty,/ˈnɔːti/,adj.顽皮的；淘气的；不妥的,,,,
naval,/ˈneɪvl/,adj.海军的；军舰的,,,,
navigation,/ˌnævɪˈɡeɪʃn/,n.导航；航行；航海,,,,
navy,/ˈneɪvi/,n.海军；船队；海军蓝,,,,
near,/nɪr/,adj.近的；近似的；亲近的；吝啬的,adv.在附近；不久以后；几乎；[罕]吝啬地,prep.附近；接近；临近；大约；(质量、大小等)相仿；濒临,v.接近；靠近,
nearby,/ˌnɪrˈbaɪ/,adj.附近的,adv.在附近,,,
nearly,/ˈnɪrli/,adv.几乎；差不多；密切地,,,,
neat,/niːt/,adj.整洁的；简洁的；利索的,adv.整洁地；利索地,,,
neatly,/niːtli/,adv.整洁地；熟练地,,,,
necessarily,/ˌnesəˈserəli/,adv.必然地；必定地；必需地,,,,
necessary,/ˈnesəseri/,adj.必要的；必然的,n.必需品,,,
necessity,/nəˈsesəti/,n.需要；必需品；必然,,,,
neck,/nek/,n.颈；脖子,v.搂着脖子亲吻；（使）变窄,,,
necklace,/ˈnekləs/,n.项链,,,,
need,/niːd/,v.需要；必需,n.需要；必要；缺乏,aux.需要，必须（无时态、人称变化，后与不带 to 的动词不定式连用，多用于疑问句和否定句）,,
needle,/ˈniːdl/,n.针,vt.用针缝；激怒；嘲弄,vi.缝纫,,
needless,/ˈniːdləs/,adj.不需要的；无用的,,,,
negative,/ˈneɡətɪv/,adj.否定的；消极的；负面的；负的,n.否定；反面意见；底片；[数]负数,vt.否定,,
neglect,/nɪˈɡlekt/,vt.忽略；忽视；疏忽,n.疏忽；忽视,,,
negligence,/ˈneɡlɪdʒəns/,n.疏忽；不修边幅；渎职,,,,
Negro,/ˈniːɡroʊ/,adj.黑人的,n.(含歧视意味)黑人,,,
neighbour,/ˈneɪbər/,n.邻居；邻近之人或事；邻近值,v.邻近；接壤,,,
neighbourhood,/ˈneɪbərhʊd/,n.邻近；邻里关系,,,,
neither,/ˈnaɪðər/,pron.两者都不,adj.两者都不的,adv.也不,conj.也不；既不,
nephew,/ˈnefjuː/,n.外甥；侄子,,,,
nerve,/nɜːrv/,n.神经；勇气；敏感处；叶脉；厚脸皮,v.鼓起勇气,（复）nerves: 神经紧张.,,
nervous,/ˈnɜːrvəs/,adj.神经的，神经细胞的，神经性的；焦虑的；神经质的，紧张的，不安的；易兴奋的,,,,
nest,/nest/,n.巢；窝,vt.为 ... 筑巢；嵌入,vi.筑巢；寻找鸟巢,,
net,/net/,n.网；网状物,adj.净余的；纯粹的,,,
network,/ˈnetwɜːrk/,n.网点；网络；网状系统；广播公司,,,,
neutral,/ˈnuːtrəl/,adj.中立的；中性的；空档的；素净色的,n.中立者；空挡位置,,,
never,/ˈnevər/,adv.永不；绝不；从不；未曾,,,,
nevertheless,/ˌnevərðəˈles/,adv.尽管如此；不过；仍然,conj.然而；不过,,,
new,/nuː/,adj.新的；崭新的；新鲜的；不熟悉的,adv.新近地,,,
newcomer,/ˈnuːkʌmər/,n.新来的人；新手；新近出现的事物,,,,
newly,/ˈnuːli/,adv.新近地；重新地,,,,
newly-weds,/njuːlɪ wedz/,新婚夫妇,,,,
news,/nuːz/,n.新闻；消息,,,,
newspaper,/ˈnuːzpeɪpər/,n.报纸；新闻纸,,,,
next,/nekst/,adj.下一个的；其次的；隔壁的,adv.其次；下次；然后,n.下一个,prep.靠近,
nice,/naɪs/,adj.好的；美妙的；友好的；令人愉快的；精细的,,,,
niece,/niːs/,n.侄女；外甥女；教士的私生女,,,,
night,/naɪt/,n.夜晚,adj.夜晚的,,,
nightmare,/'naɪtˌmeə/,n.恶梦；使人极其痛苦的事情或经历；梦魇,,,,
nine,/naɪn/,num.九,,,,
nineteen,/ˌnaɪnˈtiːn/,十九,,,,
ninety,/ˈnaɪnti/,num.九十,,,,
ninth,/naɪnθ/,num.第九；九分之一,,,,
nitrogen,/ˈnaɪtrədʒən/,n.氮,,,,
no,/noʊ/,adv.不,adj.没有；不是；禁止,n.否定的回答；投反对票者,,
Noah's Ark,/ˌnoʊəzˈɑːrk/,n.诺亚方舟,,,,
noble,/ˈnoʊbl/,adj.高贵的；宏伟的；高尚的,n.贵族,,,
nobody,/ˈnoʊbədi/,n.无足轻重的人；小人物,pron.没有人,,,
nod,/nɑːd/,v.点头；打盹；（使）摆动,n.点头；同意,,,
noise,/nɔɪz/,n.噪声；喧闹声；响声,vt.谣传,vi.大声说话；发出噪音,,
noisy,/ˈnɔɪzi/,adj.喧闹的；嘈杂的；吵闹的,,,,
nomad,/ˈnoʊmæd/,n.游牧部落一员；流浪者,,,,
none,/nʌn/,pron.没有人；没有任何东西，一个也没有，毫无,adv.决不,,,
nonsense,/ˈnɑːnsens/,n.废话；胡说；荒唐,,,,
noon,/nuːn/,n.正午；中午；全盛期；顶点,,,,
nor,/nɔːr/,conj.也不；也没有,adv.也不；也没有,abbr.诺曼人(=Norman),abbr.北方（=North）,abbr.挪威（= Norway）
normal,/ˈnɔːrml/,adj.正常的；正规的；精神健全的,n.常态；标准,,,
normally,/ˈnɔːrməli/,adv.通常；正常地,,,,
north,/nɔːrθ/,adj.北方的；北的,adv.向北方,n.北方；北,,
northeast,/'nɔːθ'iːst/,n.东北,adj.东北的；向东北的；来自东北的,adv.向东北；来自东北,,
Northern,/ˈnɔːrðərn/,adj.北部的；北方的；有北方特征的,,,,
northwest,/'nɔːθ'west/,n.西北；西北方,adj.西北的；在西北的；来自西北的,adv.向西北,,
nose,/noʊz/,n.鼻子；突出部分；嗅觉,v.嗅到；探听,,,
nostril,/ˈnɑːstrəl/,n.鼻孔,,,,
not,/nɑːt/,adv.不；没有；并非,,,,
notable,/ˈnoʊtəbl/,adj.显著的；著名的,n.名人,,,
note,/noʊt/,n.笔记；便条；纸币；音符；票据；注解；音调,vt.注意；记录；注解,,,
notebook,/ˈnoʊtbʊk/,n.笔记本；笔记本电脑,,,,
nothing,/ˈnʌθɪŋ/,pron.没有什么,n.没有；空；微不足道的事,adv.毫不；一点也不,,
notice,/ˈnoʊtɪs/,vt.注意；留心；通知,n.通知；注意；布告,,,
noticeable,/ˈnoʊtɪsəbl/,adj.显而易见的；显著的；值得注意的,,,,
noun,/naʊn/,n.名词,,,,
novel,/ˈnɑːvl/,n.小说,adj.新奇的,,,
November,/noʊˈvembər/,n.十一月,,,,
novice,/ˈnɑːvɪs/,n.新手；新信徒,,,,
now,/naʊ/,adv.现在；立刻,conj.既然(与that连用),n.现在；此刻,adj.目前的；现存的,abbr.全国妇女组织(=National Organization of Women)
nowadays,/ˈnaʊədeɪz/,adv.现今；现在,,,,
nowhere,/ˈnoʊwer/,adv.任何地方都不,n.不知道的地方；无处,,,
nuclear,/ˈnuːkliər/,adj.原子核的；原子能的；核心的,,,,
nucleus,/ˈnuːkliəs/,n.核；核心；细胞核；原子核,,,,
nuisance,/ˈnuːsns/,n.讨厌的人；讨厌的东西；伤害,,,,
number,/ˈnʌmbə(r)/,n.号码；数量；数字,v.总计；编号；编号；把 ... 算作,,,
numerous,/ˈnuːmərəs/,adj.为数众多的；许多,,,,
nurse,/nɜːrs/,n.护士；保姆,v.看护；护理；栽培,,,
nursery,/ˈnɜːrsəri/,n.托儿所；保育室；苗圃,,,,
